time,type,x,y
2025-07-10 17:29:29, predict,377.77,263.62
2025-07-10 17:29:29, predict,358.91,263.08
2025-07-10 17:29:30, predict,358.91,263.08
2025-07-10 17:29:30, predict,104.12,300.88
2025-07-10 17:29:30, predict,104.12,300.88
2025-07-10 17:29:31, predict,378.01,263.88
2025-07-10 17:29:32, predict,378.01,263.88
2025-07-10 17:29:32, predict,359.07,262.23
2025-07-10 17:29:33, predict,359.07,262.23
2025-07-10 17:29:33, predict,102.58,300.23
2025-07-10 17:29:34, predict,102.58,300.23
2025-07-10 17:29:35, predict,378.45,264.15
2025-07-10 17:29:35, predict,378.45,264.15
2025-07-10 17:29:36, predict,359.39,262.72
2025-07-10 17:29:36, predict,359.39,262.72
2025-07-10 17:29:37, predict,101.78,299.93
2025-07-10 17:29:37, realtime,378.75,264.41
2025-07-10 17:29:38, predict,378.75,264.41
2025-07-10 17:29:38, predict,359.75,263.43
2025-07-10 17:29:39, predict,100.75,299.50
2025-07-10 17:29:40, realtime,378.95,264.49
2025-07-10 17:29:41, predict,378.95,264.49
2025-07-10 17:29:42, predict,359.92,263.35
2025-07-10 17:29:43, predict,99.88,299.14
2025-07-10 17:29:44, realtime,378.91,264.71
2025-07-10 17:29:45, predict,378.91,264.71
2025-07-10 17:29:46, predict,95.68,298.73
2025-07-10 17:29:47, predict,360.21,263.15
2025-07-10 17:29:47, realtime,378.96,264.70
2025-07-10 17:29:48, predict,94.57,298.31
2025-07-10 17:29:49, predict,378.96,264.70
2025-07-10 17:29:50, predict,360.17,263.14
2025-07-10 17:29:51, realtime,379.03,264.84
2025-07-10 17:29:51, realtime,379.03,264.84
2025-07-10 17:29:51, predict,94.50,298.05
2025-07-10 17:29:52, predict,379.03,264.84
2025-07-10 17:29:53, predict,360.20,263.07
2025-07-10 17:29:54, realtime,379.06,264.85
2025-07-10 17:29:54, realtime,379.06,264.85
2025-07-10 17:29:54, predict,379.06,264.85
2025-07-10 17:29:55, predict,93.73,297.41
2025-07-10 17:29:56, predict,360.13,263.39
2025-07-10 17:29:57, realtime,379.27,264.70
2025-07-10 17:29:57, realtime,379.27,264.70
2025-07-10 17:29:57, predict,379.27,264.70
2025-07-10 17:29:58, predict,90.50,295.75
2025-07-10 17:29:59, predict,360.61,263.66
2025-07-10 17:30:00, realtime,379.51,264.86
2025-07-10 17:30:00, realtime,379.51,264.86
2025-07-10 17:30:00, predict,379.51,264.86
2025-07-10 17:30:01, predict,88.81,295.48
2025-07-10 17:30:02, predict,360.91,263.69
2025-07-10 17:30:03, realtime,379.74,264.72
2025-07-10 17:30:03, realtime,379.74,264.72
2025-07-10 17:30:03, predict,379.74,264.72
2025-07-10 17:30:04, predict,87.83,295.48
2025-07-10 17:30:05, predict,361.12,263.48
2025-07-10 17:30:06, realtime,379.19,264.36
2025-07-10 17:30:06, realtime,379.19,264.36
2025-07-10 17:30:07, predict,379.19,264.36
2025-07-10 17:30:08, predict,361.32,263.46
2025-07-10 17:30:09, realtime,379.50,263.63
2025-07-10 17:30:09, realtime,379.50,263.63
2025-07-10 17:30:12, realtime,379.74,263.63
2025-07-10 17:30:12, realtime,379.74,263.63
2025-07-10 17:30:15, realtime,379.97,263.74
2025-07-10 17:30:15, realtime,379.97,263.74
2025-07-10 17:30:19, realtime,380.11,263.74
2025-07-10 17:30:19, realtime,380.11,263.74
2025-07-10 17:30:22, realtime,380.47,263.89
2025-07-10 17:30:22, realtime,380.47,263.89
2025-07-10 17:30:25, realtime,380.60,263.60
2025-07-10 17:30:25, realtime,380.60,263.60
2025-07-10 17:30:28, realtime,380.83,263.49
2025-07-10 17:30:28, realtime,380.83,263.49
2025-07-10 17:30:31, realtime,381.42,263.58
2025-07-10 17:30:31, realtime,381.42,263.58
2025-07-10 17:30:31, realtime,381.42,263.58
2025-07-10 17:30:35, realtime,382.48,263.86
2025-07-10 17:30:35, realtime,382.48,263.86
2025-07-10 17:30:35, realtime,382.48,263.86
2025-07-10 17:30:38, realtime,382.61,263.71
2025-07-10 17:30:38, realtime,382.61,263.71
2025-07-10 17:30:38, realtime,382.61,263.71
2025-07-10 17:30:41, realtime,383.29,263.68
2025-07-10 17:30:41, realtime,383.29,263.68
2025-07-10 17:30:41, realtime,383.29,263.68
2025-07-10 17:30:44, realtime,383.69,263.84
2025-07-10 17:30:44, realtime,383.69,263.84
2025-07-10 17:30:44, realtime,383.69,263.84
2025-07-10 17:30:44, realtime,383.69,263.84
2025-07-10 17:30:47, realtime,384.25,263.78
2025-07-10 17:30:47, realtime,384.25,263.78
2025-07-10 17:30:47, realtime,384.25,263.78
2025-07-10 17:30:47, realtime,384.25,263.78
2025-07-10 17:30:51, realtime,384.64,263.58
2025-07-10 17:30:51, realtime,384.64,263.58
2025-07-10 17:30:51, realtime,384.64,263.58
2025-07-10 17:30:51, realtime,384.64,263.58
2025-07-10 17:30:51, predict,384.64,263.58
2025-07-10 17:30:52, predict,366.73,263.88
2025-07-10 17:30:53, predict,54.84,288.69
2025-07-10 17:30:54, realtime,384.98,263.66
2025-07-10 17:30:54, realtime,384.98,263.66
2025-07-10 17:30:54, realtime,384.98,263.66
2025-07-10 17:30:54, realtime,384.98,263.66
2025-07-10 17:30:54, predict,384.98,263.66
2025-07-10 17:30:55, predict,367.06,263.44
2025-07-10 17:30:56, predict,52.72,288.64
2025-07-10 17:30:57, realtime,385.54,263.77
2025-07-10 17:30:57, realtime,385.54,263.77
2025-07-10 17:30:57, realtime,385.54,263.77
2025-07-10 17:30:57, realtime,385.54,263.77
2025-07-10 17:30:58, predict,385.54,263.77
2025-07-10 17:30:58, predict,367.25,263.26
2025-07-10 17:30:59, predict,50.69,288.45
2025-07-10 17:31:00, realtime,386.11,263.45
2025-07-10 17:31:00, realtime,386.11,263.45
2025-07-10 17:31:00, realtime,386.11,263.45
2025-07-10 17:31:00, realtime,386.11,263.45
2025-07-10 17:31:01, predict,386.11,263.45
2025-07-10 17:31:02, predict,367.61,262.80
2025-07-10 17:31:02, predict,46.34,288.91
2025-07-10 17:31:03, realtime,386.31,263.67
2025-07-10 17:31:03, realtime,386.31,263.67
2025-07-10 17:31:03, realtime,386.31,263.67
2025-07-10 17:31:03, realtime,386.31,263.67
2025-07-10 17:31:04, predict,386.31,263.67
2025-07-10 17:31:05, predict,367.89,262.84
2025-07-10 17:31:06, predict,44.11,288.68
2025-07-10 17:31:07, realtime,386.50,263.71
2025-07-10 17:31:07, realtime,386.50,263.71
2025-07-10 17:31:07, realtime,386.50,263.71
2025-07-10 17:31:07, realtime,386.50,263.71
2025-07-10 17:31:07, predict,386.50,263.71
2025-07-10 17:31:08, predict,41.84,288.34
2025-07-10 17:31:09, predict,368.00,262.53
2025-07-10 17:31:10, realtime,386.65,263.58
2025-07-10 17:31:10, realtime,386.65,263.58
2025-07-10 17:31:10, realtime,386.65,263.58
2025-07-10 17:31:10, realtime,386.65,263.58
2025-07-10 17:31:10, predict,386.65,263.58
2025-07-10 17:31:11, predict,39.99,288.53
2025-07-10 17:31:12, predict,368.23,262.59
2025-07-10 17:31:13, realtime,387.01,263.93
2025-07-10 17:31:13, realtime,387.01,263.93
2025-07-10 17:31:13, realtime,387.01,263.93
2025-07-10 17:31:13, realtime,387.01,263.93
2025-07-10 17:31:14, predict,387.01,263.93
2025-07-10 17:31:14, predict,368.57,263.05
2025-07-10 17:31:15, predict,34.51,287.85
2025-07-10 17:31:16, realtime,387.16,264.01
2025-07-10 17:31:16, realtime,387.16,264.01
2025-07-10 17:31:16, realtime,387.16,264.01
2025-07-10 17:31:16, realtime,387.16,264.01
2025-07-10 17:31:17, predict,387.16,264.01
2025-07-10 17:31:18, predict,368.87,263.20
2025-07-10 17:31:18, predict,32.26,287.50
2025-07-10 17:31:19, realtime,387.40,264.09
2025-07-10 17:31:19, realtime,387.40,264.09
2025-07-10 17:31:19, realtime,387.40,264.09
2025-07-10 17:31:19, realtime,387.40,264.09
2025-07-10 17:31:20, predict,387.40,264.09
2025-07-10 17:31:21, predict,368.94,263.43
2025-07-10 17:31:22, predict,30.69,287.34
2025-07-10 17:31:23, realtime,387.55,264.25
2025-07-10 17:31:23, realtime,387.55,264.25
2025-07-10 17:31:23, realtime,387.55,264.25
2025-07-10 17:31:23, realtime,387.55,264.25
2025-07-10 17:31:23, realtime,387.55,264.25
2025-07-10 17:31:23, predict,387.55,264.25
2025-07-10 17:31:24, predict,369.05,264.53
2025-07-10 17:31:25, predict,28.77,287.67
2025-07-10 17:31:26, realtime,387.68,264.32
2025-07-10 17:31:26, realtime,387.68,264.32
2025-07-10 17:31:26, realtime,387.68,264.32
2025-07-10 17:31:26, realtime,387.68,264.32
2025-07-10 17:31:26, realtime,387.68,264.32
2025-07-10 17:31:27, predict,387.68,264.32
2025-07-10 17:31:28, predict,369.12,264.65
2025-07-10 17:31:29, predict,22.50,286.84
2025-07-10 17:31:30, realtime,387.90,264.88
2025-07-10 17:31:30, realtime,387.90,264.88
2025-07-10 17:31:30, realtime,387.90,264.88
2025-07-10 17:31:30, realtime,387.90,264.88
2025-07-10 17:31:30, realtime,387.90,264.88
2025-07-10 17:31:31, predict,387.90,264.88
2025-07-10 17:31:32, predict,369.25,264.63
2025-07-10 17:31:33, predict,20.86,287.47
2025-07-10 17:31:34, realtime,388.02,264.80
2025-07-10 17:31:34, realtime,388.02,264.80
2025-07-10 17:31:34, realtime,388.02,264.80
2025-07-10 17:31:34, realtime,388.02,264.80
2025-07-10 17:31:34, realtime,388.02,264.80
2025-07-10 17:31:34, predict,388.02,264.80
2025-07-10 17:31:35, predict,369.38,264.71
2025-07-10 17:31:37, realtime,388.06,264.97
2025-07-10 17:31:37, realtime,388.06,264.97
2025-07-10 17:31:37, realtime,388.06,264.97
2025-07-10 17:31:37, realtime,388.06,264.97
2025-07-10 17:31:37, realtime,388.06,264.97
2025-07-10 17:31:38, predict,388.06,264.97
2025-07-10 17:31:39, predict,369.53,265.00
2025-07-10 17:31:41, realtime,388.30,264.34
2025-07-10 17:31:41, realtime,388.30,264.34
2025-07-10 17:31:41, realtime,388.30,264.34
2025-07-10 17:31:41, realtime,388.30,264.34
2025-07-10 17:31:41, realtime,388.30,264.34
2025-07-10 17:31:42, predict,388.30,264.34
2025-07-10 17:31:43, predict,369.73,264.84
2025-07-10 17:31:45, realtime,388.39,263.96
2025-07-10 17:31:45, realtime,388.39,263.96
2025-07-10 17:31:45, realtime,388.39,263.96
2025-07-10 17:31:45, realtime,388.39,263.96
2025-07-10 17:31:45, realtime,388.39,263.96
2025-07-10 17:31:49, realtime,388.56,263.75
2025-07-10 17:31:49, realtime,388.56,263.75
2025-07-10 17:31:49, realtime,388.56,263.75
2025-07-10 17:31:49, realtime,388.56,263.75
2025-07-10 17:31:49, realtime,388.56,263.75
2025-07-10 17:31:49, predict,388.56,263.75
2025-07-10 17:31:52, realtime,389.06,263.33
2025-07-10 17:31:52, realtime,389.06,263.33
2025-07-10 17:31:52, realtime,389.06,263.33
2025-07-10 17:31:52, realtime,389.06,263.33
2025-07-10 17:31:52, realtime,389.06,263.33
2025-07-10 17:31:56, realtime,389.66,262.82
2025-07-10 17:31:56, realtime,389.66,262.82
2025-07-10 17:31:56, realtime,389.66,262.82
2025-07-10 17:31:56, realtime,389.66,262.82
2025-07-10 17:31:56, realtime,389.66,262.82
2025-07-10 17:32:00, realtime,389.65,262.79
2025-07-10 17:32:00, realtime,389.65,262.79
2025-07-10 17:32:00, realtime,389.65,262.79
2025-07-10 17:32:00, realtime,389.65,262.79
2025-07-10 17:32:00, realtime,389.65,262.79
2025-07-10 17:32:04, realtime,389.74,262.92
2025-07-10 17:32:04, realtime,389.74,262.92
2025-07-10 17:32:04, realtime,389.74,262.92
2025-07-10 17:32:04, realtime,389.74,262.92
2025-07-10 17:32:04, realtime,389.74,262.92
2025-07-10 17:32:04, predict,389.74,262.92
2025-07-10 17:32:05, predict,369.71,263.50
2025-07-10 17:32:06, realtime,389.67,262.93
2025-07-10 17:32:06, realtime,389.67,262.93
2025-07-10 17:32:06, realtime,389.67,262.93
2025-07-10 17:32:06, realtime,389.67,262.93
2025-07-10 17:32:06, realtime,389.67,262.93
2025-07-10 17:32:09, realtime,390.15,263.18
2025-07-10 17:32:09, realtime,390.15,263.18
2025-07-10 17:32:09, realtime,390.15,263.18
2025-07-10 17:32:09, realtime,390.15,263.18
2025-07-10 17:32:09, realtime,390.15,263.18
2025-07-10 17:32:10, predict,390.15,263.18
2025-07-10 17:32:11, predict,370.02,263.76
2025-07-10 17:32:12, realtime,390.47,263.26
2025-07-10 17:32:12, realtime,390.47,263.26
2025-07-10 17:32:12, realtime,390.47,263.26
2025-07-10 17:32:12, realtime,390.47,263.26
2025-07-10 17:32:12, realtime,390.47,263.26
2025-07-10 17:32:12, predict,390.47,263.26
2025-07-10 17:32:13, predict,370.15,263.64
2025-07-10 17:32:14, realtime,390.75,263.24
2025-07-10 17:32:14, realtime,390.75,263.24
2025-07-10 17:32:14, realtime,390.75,263.24
2025-07-10 17:32:14, realtime,390.75,263.24
2025-07-10 17:32:14, realtime,390.75,263.24
2025-07-10 17:32:15, predict,390.75,263.24
2025-07-10 17:32:16, predict,370.32,263.37
2025-07-10 17:32:17, realtime,390.91,263.55
2025-07-10 17:32:17, realtime,390.91,263.55
2025-07-10 17:32:17, realtime,390.91,263.55
2025-07-10 17:32:17, realtime,390.91,263.55
2025-07-10 17:32:17, realtime,390.91,263.55
2025-07-10 17:32:18, predict,390.91,263.55
2025-07-10 17:32:19, predict,370.54,263.47
2025-07-10 17:32:20, realtime,391.13,263.66
2025-07-10 17:32:20, realtime,391.13,263.66
2025-07-10 17:32:20, realtime,391.13,263.66
2025-07-10 17:32:20, realtime,391.13,263.66
2025-07-10 17:32:20, realtime,391.13,263.66
2025-07-10 17:32:20, predict,371.18,263.54
2025-07-10 17:32:21, predict,391.13,263.66
2025-07-10 17:32:22, realtime,391.32,263.69
2025-07-10 17:32:22, realtime,391.32,263.69
2025-07-10 17:32:22, realtime,391.32,263.69
2025-07-10 17:32:22, realtime,391.32,263.69
2025-07-10 17:32:22, realtime,391.32,263.69
2025-07-10 17:32:23, predict,371.34,263.75
2025-07-10 17:32:24, predict,391.32,263.69
2025-07-10 17:32:25, realtime,391.73,263.79
2025-07-10 17:32:25, realtime,391.73,263.79
2025-07-10 17:32:25, realtime,391.73,263.79
2025-07-10 17:32:25, realtime,391.73,263.79
2025-07-10 17:32:25, realtime,391.73,263.79
2025-07-10 17:32:26, predict,371.43,263.23
2025-07-10 17:32:27, predict,391.73,263.79
2025-07-10 17:32:28, realtime,390.31,263.58
2025-07-10 17:32:28, realtime,390.31,263.58
2025-07-10 17:32:28, realtime,390.31,263.58
2025-07-10 17:32:28, realtime,390.31,263.58
2025-07-10 17:32:30, realtime,391.90,263.36
2025-07-10 17:32:30, realtime,391.90,263.36
2025-07-10 17:32:30, realtime,391.90,263.36
2025-07-10 17:32:30, realtime,391.90,263.36
2025-07-10 17:32:30, realtime,391.90,263.36
2025-07-10 17:32:33, realtime,391.82,262.88
2025-07-10 17:32:33, realtime,391.82,262.88
2025-07-10 17:32:33, realtime,391.82,262.88
2025-07-10 17:32:33, realtime,391.82,262.88
2025-07-10 17:32:33, realtime,391.82,262.88
2025-07-10 17:32:36, realtime,391.82,262.41
2025-07-10 17:32:36, realtime,391.82,262.41
2025-07-10 17:32:36, realtime,391.82,262.41
2025-07-10 17:32:36, realtime,391.82,262.41
2025-07-10 17:32:36, realtime,391.82,262.41
2025-07-10 17:32:39, realtime,390.99,262.38
2025-07-10 17:32:39, realtime,390.99,262.38
2025-07-10 17:32:39, realtime,390.99,262.38
2025-07-10 17:32:39, realtime,390.99,262.38
2025-07-10 17:32:42, realtime,391.26,262.60
2025-07-10 17:32:42, realtime,391.26,262.60
2025-07-10 17:32:42, realtime,391.26,262.60
2025-07-10 17:32:42, realtime,391.26,262.60
2025-07-10 17:32:42, predict,372.47,261.21
2025-07-10 17:32:44, predict,391.26,262.60
2025-07-10 17:32:46, realtime,391.36,262.62
2025-07-10 17:32:46, realtime,391.36,262.62
2025-07-10 17:32:46, realtime,391.36,262.62
2025-07-10 17:32:46, realtime,391.36,262.62
2025-07-10 17:32:46, realtime,3.21,331.44
2025-07-10 17:32:46, predict,372.63,261.29
2025-07-10 17:32:47, predict,391.36,262.62
2025-07-10 17:32:48, predict,3.21,331.44
2025-07-10 17:32:49, realtime,391.62,262.77
2025-07-10 17:32:49, realtime,391.62,262.77
2025-07-10 17:32:49, realtime,391.62,262.77
2025-07-10 17:32:49, realtime,391.62,262.77
2025-07-10 17:32:50, predict,391.62,262.77
2025-07-10 17:32:51, predict,372.60,261.58
2025-07-10 17:32:52, realtime,391.63,262.84
2025-07-10 17:32:52, realtime,391.63,262.84
2025-07-10 17:32:52, realtime,391.63,262.84
2025-07-10 17:32:52, realtime,391.63,262.84
2025-07-10 17:32:52, predict,372.57,261.60
2025-07-10 17:32:53, predict,391.63,262.84
2025-07-10 17:32:55, realtime,391.82,262.99
2025-07-10 17:32:55, realtime,391.82,262.99
2025-07-10 17:32:55, realtime,391.82,262.99
2025-07-10 17:32:55, realtime,391.82,262.99
2025-07-10 17:32:55, predict,372.57,262.47
2025-07-10 17:32:56, predict,391.82,262.99
2025-07-10 17:32:57, realtime,391.80,262.96
2025-07-10 17:32:57, realtime,391.80,262.96
2025-07-10 17:32:57, realtime,391.80,262.96
2025-07-10 17:32:57, realtime,391.80,262.96
2025-07-10 17:32:57, predict,372.40,262.72
2025-07-10 17:32:59, predict,391.80,262.96
2025-07-10 17:33:00, realtime,391.84,263.03
2025-07-10 17:33:00, realtime,391.84,263.03
2025-07-10 17:33:00, realtime,391.84,263.03
2025-07-10 17:33:00, realtime,391.84,263.03
2025-07-10 17:33:00, predict,372.40,263.03
2025-07-10 17:33:01, predict,391.84,263.03
2025-07-10 17:33:02, realtime,391.82,263.20
2025-07-10 17:33:02, realtime,391.82,263.20
2025-07-10 17:33:02, realtime,391.82,263.20
2025-07-10 17:33:02, realtime,391.82,263.20
2025-07-10 17:33:03, predict,372.26,263.22
2025-07-10 17:33:03, predict,372.26,263.22
2025-07-10 17:33:04, predict,391.82,263.20
2025-07-10 17:33:04, predict,391.82,263.20
2025-07-10 17:33:05, realtime,391.43,263.44
2025-07-10 17:33:05, realtime,391.43,263.44
2025-07-10 17:33:05, realtime,391.43,263.44
2025-07-10 17:33:05, realtime,391.43,263.44
2025-07-10 17:33:05, predict,372.16,263.46
2025-07-10 17:33:06, predict,372.16,263.46
2025-07-10 17:33:06, predict,391.43,263.44
2025-07-10 17:33:07, predict,391.43,263.44
2025-07-10 17:33:07, realtime,391.75,263.37
2025-07-10 17:33:07, realtime,391.75,263.37
2025-07-10 17:33:07, realtime,391.75,263.37
2025-07-10 17:33:07, realtime,391.75,263.37
2025-07-10 17:33:08, predict,371.92,263.06
2025-07-10 17:33:08, predict,371.92,263.06
2025-07-10 17:33:09, predict,391.75,263.37
2025-07-10 17:33:09, predict,391.75,263.37
2025-07-10 17:33:10, realtime,391.71,263.20
2025-07-10 17:33:10, realtime,391.71,263.20
2025-07-10 17:33:10, realtime,391.71,263.20
2025-07-10 17:33:10, realtime,391.71,263.20
2025-07-10 17:33:10, predict,371.88,262.24
2025-07-10 17:33:11, predict,371.88,262.24
2025-07-10 17:33:11, predict,391.71,263.20
2025-07-10 17:33:12, predict,391.71,263.20
2025-07-10 17:33:12, realtime,391.72,263.14
2025-07-10 17:33:12, realtime,391.72,263.14
2025-07-10 17:33:12, realtime,391.72,263.14
2025-07-10 17:33:12, realtime,391.72,263.14
2025-07-10 17:33:13, predict,371.87,262.07
2025-07-10 17:33:14, predict,371.87,262.07
2025-07-10 17:33:14, predict,391.72,263.14
2025-07-10 17:33:15, predict,391.72,263.14
2025-07-10 17:33:15, realtime,391.54,262.19
2025-07-10 17:33:15, realtime,391.54,262.19
2025-07-10 17:33:15, realtime,391.54,262.19
2025-07-10 17:33:15, realtime,391.54,262.19
2025-07-10 17:33:15, predict,391.54,262.19
2025-07-10 17:33:16, predict,391.54,262.19
2025-07-10 17:33:16, predict,371.79,262.03
2025-07-10 17:33:17, predict,371.79,262.03
2025-07-10 17:33:18, realtime,391.44,262.10
2025-07-10 17:33:18, realtime,391.44,262.10
2025-07-10 17:33:18, realtime,391.44,262.10
2025-07-10 17:33:18, realtime,391.44,262.10
2025-07-10 17:33:18, predict,391.44,262.10
2025-07-10 17:33:19, predict,391.44,262.10
2025-07-10 17:33:19, predict,371.72,261.82
2025-07-10 17:33:20, predict,371.72,261.82
2025-07-10 17:33:20, realtime,391.42,262.15
2025-07-10 17:33:20, realtime,391.42,262.15
2025-07-10 17:33:20, realtime,391.42,262.15
2025-07-10 17:33:20, predict,391.42,262.15
2025-07-10 17:33:21, predict,391.42,262.15
2025-07-10 17:33:21, predict,371.57,261.66
2025-07-10 17:33:22, predict,371.57,261.66
2025-07-10 17:33:22, realtime,391.32,262.03
2025-07-10 17:33:22, realtime,391.32,262.03
2025-07-10 17:33:22, realtime,391.32,262.03
2025-07-10 17:33:23, predict,391.32,262.03
2025-07-10 17:33:23, predict,391.32,262.03
2025-07-10 17:33:24, predict,371.24,261.50
2025-07-10 17:33:24, predict,371.24,261.50
2025-07-10 17:33:25, realtime,391.35,262.07
2025-07-10 17:33:25, realtime,391.35,262.07
2025-07-10 17:33:25, realtime,391.35,262.07
2025-07-10 17:33:25, predict,391.35,262.07
2025-07-10 17:33:25, predict,391.35,262.07
2025-07-10 17:33:26, predict,370.66,261.56
2025-07-10 17:33:26, predict,370.66,261.56
2025-07-10 17:33:27, realtime,391.33,262.18
2025-07-10 17:33:27, realtime,391.33,262.18
2025-07-10 17:33:27, realtime,391.33,262.18
2025-07-10 17:33:27, predict,391.33,262.18
2025-07-10 17:33:28, predict,391.33,262.18
2025-07-10 17:33:28, predict,370.61,261.31
2025-07-10 17:33:29, predict,370.61,261.31
2025-07-10 17:33:29, realtime,391.32,262.41
2025-07-10 17:33:29, realtime,391.32,262.41
2025-07-10 17:33:29, predict,391.32,262.41
2025-07-10 17:33:30, predict,391.32,262.41
2025-07-10 17:33:30, predict,370.51,261.47
2025-07-10 17:33:30, predict,370.51,261.47
2025-07-10 17:33:31, realtime,391.31,262.67
2025-07-10 17:33:31, realtime,391.31,262.67
2025-07-10 17:33:31, predict,391.31,262.67
2025-07-10 17:33:32, predict,391.31,262.67
2025-07-10 17:33:32, predict,370.49,261.74
2025-07-10 17:33:32, predict,370.49,261.74
2025-07-10 17:33:33, realtime,391.45,262.98
2025-07-10 17:33:33, realtime,391.45,262.98
2025-07-10 17:33:33, predict,391.45,262.98
2025-07-10 17:33:33, predict,391.45,262.98
2025-07-10 17:33:34, predict,370.29,262.76
2025-07-10 17:33:34, predict,370.29,262.76
2025-07-10 17:33:35, realtime,391.51,263.18
2025-07-10 17:33:35, realtime,391.51,263.18
2025-07-10 17:33:35, predict,391.51,263.18
2025-07-10 17:33:35, predict,391.51,263.18
2025-07-10 17:33:36, predict,370.39,263.15
2025-07-10 17:33:36, predict,370.39,263.15
2025-07-10 17:33:36, realtime,391.49,263.19
2025-07-10 17:33:36, realtime,391.49,263.19
2025-07-10 17:33:37, predict,391.49,263.19
2025-07-10 17:33:37, predict,391.49,263.19
2025-07-10 17:33:38, predict,370.36,263.25
2025-07-10 17:33:38, predict,370.36,263.25
2025-07-10 17:33:38, realtime,391.49,263.08
2025-07-10 17:33:38, realtime,391.49,263.08
2025-07-10 17:33:39, predict,391.49,263.08
2025-07-10 17:33:39, predict,391.49,263.08
2025-07-10 17:33:39, predict,370.42,263.21
2025-07-10 17:33:40, predict,370.42,263.21
2025-07-10 17:33:40, realtime,391.54,262.72
2025-07-10 17:33:40, realtime,391.54,262.72
2025-07-10 17:33:41, predict,391.54,262.72
2025-07-10 17:33:41, predict,391.54,262.72
2025-07-10 17:33:41, predict,370.13,262.68
2025-07-10 17:33:42, predict,370.13,262.68
2025-07-10 17:33:42, realtime,391.59,262.74
2025-07-10 17:33:42, predict,391.59,262.74
2025-07-10 17:33:43, predict,369.92,262.86
2025-07-10 17:33:44, realtime,391.63,262.81
2025-07-10 17:33:44, predict,391.63,262.81
2025-07-10 17:33:44, predict,369.71,262.87
2025-07-10 17:33:45, realtime,391.74,261.92
2025-07-10 17:33:45, predict,391.74,261.92
2025-07-10 17:33:46, predict,369.45,262.35
2025-07-10 17:33:46, realtime,391.83,261.14
2025-07-10 17:33:46, predict,391.83,261.14
2025-07-10 17:33:47, predict,369.34,261.26
2025-07-10 17:33:47, realtime,391.81,260.96
2025-07-10 17:33:47, predict,391.81,260.96
2025-07-10 17:33:48, predict,368.73,261.14
2025-07-10 17:33:48, realtime,391.85,261.01
2025-07-10 17:33:49, predict,391.85,261.01
2025-07-10 17:33:49, predict,368.66,260.95
2025-07-10 17:33:49, realtime,391.84,261.38
2025-07-10 17:33:50, predict,391.84,261.38
2025-07-10 17:33:50, predict,368.27,261.13
2025-07-10 17:33:50, realtime,391.77,261.18
2025-07-10 17:33:51, predict,391.77,261.18
2025-07-10 17:33:51, predict,367.99,260.78
2025-07-10 17:33:51, realtime,391.81,261.32
2025-07-10 17:33:52, predict,391.81,261.32
2025-07-10 17:33:52, predict,367.93,261.13
2025-07-10 17:33:52, realtime,391.77,261.53
2025-07-10 17:33:53, predict,391.77,261.53
2025-07-10 17:33:53, predict,367.84,261.22
2025-07-10 17:33:54, realtime,391.54,261.63
2025-07-10 17:33:54, predict,367.78,261.29
2025-07-10 17:33:54, predict,391.54,261.63
2025-07-10 17:33:55, realtime,391.41,262.56
2025-07-10 17:33:55, predict,367.54,261.81
2025-07-10 17:33:55, predict,391.41,262.56
2025-07-10 17:33:56, realtime,391.17,262.58
2025-07-10 17:33:56, predict,367.35,261.85
2025-07-10 17:33:56, predict,391.17,262.58
2025-07-10 17:33:57, realtime,391.04,262.46
2025-07-10 17:33:57, predict,367.12,261.81
2025-07-10 17:33:57, predict,391.04,262.46
2025-07-10 17:33:58, realtime,390.69,262.84
2025-07-10 17:33:58, predict,367.00,261.83
2025-07-10 17:33:58, predict,390.69,262.84
2025-07-10 17:33:59, realtime,389.93,263.17
2025-07-10 17:33:59, predict,366.65,261.77
2025-07-10 17:33:59, predict,389.93,263.17
2025-07-10 17:34:00, realtime,389.16,262.86
2025-07-10 17:34:00, predict,366.54,261.48
2025-07-10 17:34:00, predict,389.16,262.86
2025-07-10 17:34:01, realtime,388.98,262.65
2025-07-10 17:34:01, predict,366.49,260.99
2025-07-10 17:34:01, predict,388.98,262.65
2025-07-10 17:34:02, realtime,388.63,262.64
2025-07-10 17:34:02, predict,366.35,260.86
2025-07-10 17:34:02, predict,388.63,262.64
2025-07-10 17:34:03, realtime,387.89,262.49
2025-07-10 17:34:03, predict,365.85,261.91
2025-07-10 17:34:03, predict,387.89,262.49
2025-07-10 17:34:04, realtime,387.65,262.24
2025-07-10 17:34:04, predict,365.60,261.76
2025-07-10 17:34:05, predict,387.65,262.24
2025-07-10 17:34:05, realtime,387.53,261.47
2025-07-10 17:34:05, predict,365.25,261.65
2025-07-10 17:34:06, predict,387.53,261.47
2025-07-10 17:34:06, realtime,387.44,261.72
2025-07-10 17:34:06, predict,364.86,261.82
2025-07-10 17:34:07, predict,387.44,261.72
2025-07-10 17:34:07, realtime,387.30,262.49
2025-07-10 17:34:07, predict,363.89,262.07
2025-07-10 17:34:08, predict,387.30,262.49
2025-07-10 17:34:08, realtime,387.21,262.48
2025-07-10 17:34:08, predict,363.82,261.71
2025-07-10 17:34:09, predict,387.21,262.48
2025-07-10 17:34:09, realtime,387.14,262.23
2025-07-10 17:34:09, predict,363.51,262.14
2025-07-10 17:34:10, predict,387.14,262.23
2025-07-10 17:34:10, realtime,387.09,262.51
